section	source_file	source_sha256	accession	module_id	endpoint	analysis_set	model	effect	standard_error	ci_low	ci_high	p_value	n_units	residual_df	note	fdr	evidence_role	k_cohorts	pooled_effect	prediction_low	prediction_high	tau2	I2	Q	Q_p_value	method	caution
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M02	adenoma_vs_normal	exclude_all_qc_flags	HC3_robust_binary	1.33136199191542	0.272706557921153	0.783337646114321	1.87938633771652	1.15799496570275e-05	51	49	NA	1.3895939588433e-05	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M02	cancer_vs_adenoma	exclude_all_qc_flags	HC3_robust_binary	0.759746600815123	0.204748006495494	0.350189609360424	1.16930359226982	0.000454307849193522	62	60	NA	0.000681461773790283	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M02	cancer_vs_normal	exclude_all_qc_flags	HC3_robust_binary	2.09110859273054	0.283420346417971	1.51448556233479	2.6677316231263	1.78894084382486e-08	35	33	NA	2.14672901258983e-08	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M02	low_grade_adenoma_vs_normal	exclude_all_qc_flags	HC3_robust_adjacent	1.01307397218665	0.324679140543193	0.339730646903895	1.6864172974694	0.00498355577082727	24	22	NA	0.00498355577082727	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M02	high_grade_adenoma_vs_low_grade_adenoma	exclude_all_qc_flags	HC3_robust_adjacent	0.459749361830449	0.275801700850116	-0.0990779657226645	1.01857668938356	0.103967376479948	39	37	NA	0.17566977655493	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE41657	Cycling_SB_M02	cancer_vs_high_grade_adenoma	exclude_all_qc_flags	HC3_robust_adjacent	0.618285258713446	0.225781147688714	0.164321835554229	1.07224868187266	0.00863629546271053	50	48	NA	0.0103635545552526	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M01	ordered_trend	primary_all_samples	HC3_robust_ordinal	-0.939478849586669	0.106630970550501	-1.15292392768898	-0.726033771484356	2.72729371576389e-12	60	58	NA	1.63637622945834e-11	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M01	adenoma_vs_normal	primary_all_samples	HC3_robust_binary	-1.16711193290694	0.180122507890391	-1.53175088666943	-0.802472979144445	1.25480857665811e-07	40	38	NA	3.76442572997433e-07	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M01	cancer_vs_adenoma	primary_all_samples	HC3_robust_binary	-0.711845766266398	0.222169632114043	-1.16160467291654	-0.26208685961626	0.00274299331134871	40	38	NA	0.00730365772106336	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M01	cancer_vs_normal	primary_all_samples	HC3_robust_binary	-1.87895769917334	0.213644844482154	-2.31145907549289	-1.44645632285379	1.06777650541165e-10	40	38	NA	6.40665903246991e-10	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M02	ordered_trend	primary_all_samples	HC3_robust_ordinal	0.532708547480391	0.124806407956344	0.282881378540815	0.782535716419967	7.38232120984776e-05	60	58	NA	0.000147646424196955	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M02	adenoma_vs_normal	primary_all_samples	HC3_robust_binary	2.07978676949337	0.122249208851039	1.83230618455247	2.32726735443427	2.30764286180702e-19	40	38	NA	1.38458571708421e-18	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M02	cancer_vs_adenoma	primary_all_samples	HC3_robust_binary	-1.01436967453259	0.195700486702782	-1.41054459768843	-0.618194751376746	7.479493069099e-06	40	38	NA	4.4876958414594e-05	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M02	cancer_vs_normal	primary_all_samples	HC3_robust_binary	1.06541709496078	0.184221399804013	0.692480368329844	1.43835382159172	1.1287049366075e-06	40	38	NA	3.3861148098225e-06	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M10	ordered_trend	primary_all_samples	HC3_robust_ordinal	0.149460357916128	0.165835360136901	-0.18249518195943	0.481415897791685	0.371178756121088	60	58	NA	0.445414507345306	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M10	adenoma_vs_normal	primary_all_samples	HC3_robust_binary	-0.0222549280335598	0.345620987105281	-0.721928037254984	0.677418181187864	0.948996337312059	40	38	NA	0.948996337312059	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M10	cancer_vs_adenoma	primary_all_samples	HC3_robust_binary	0.321175643865816	0.297836632844598	-0.281763097463981	0.924114385195612	0.287670187228084	40	38	NA	0.345204224673701	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M10	cancer_vs_normal	primary_all_samples	HC3_robust_binary	0.298920715832256	0.334037174112861	-0.377302189971467	0.975143621635978	0.376488630993529	40	38	NA	0.451786357192235	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M02	ordered_trend	primary_all_samples	HC3_robust_ordinal	0.394315890824412	0.159202136102731	0.0756381914743053	0.712993590174518	0.0161929150396173	60	58	NA	0.0242893725594259	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M02	adenoma_vs_normal	primary_all_samples	HC3_robust_binary	0.256760844132609	0.322079041268442	-0.395254087329586	0.908775775594805	0.430289147553943	40	38	NA	0.516346977064732	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M02	cancer_vs_adenoma	primary_all_samples	HC3_robust_binary	0.531870937516214	0.290423708755701	-0.0560611235504965	1.11980299858293	0.0748951070590777	40	38	NA	0.112342660588616	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M02	cancer_vs_normal	primary_all_samples	HC3_robust_binary	0.788631781648823	0.32083445909426	0.139136375076549	1.4381271882211	0.018641088527209	40	38	NA	0.0279616327908135	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M16	ordered_trend	primary_all_samples	HC3_robust_ordinal	0.732282571590278	0.142979696192197	0.446077613844582	1.01848752933597	3.61146124203325e-06	60	58	NA	1.08343837260998e-05	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M16	adenoma_vs_normal	primary_all_samples	HC3_robust_binary	0.522406631691621	0.172169164767229	0.173868379331245	0.870944884051997	0.00433389676431697	40	38	NA	0.00866779352863395	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M16	cancer_vs_adenoma	primary_all_samples	HC3_robust_binary	0.942158511488935	0.304086467794645	0.32656764076085	1.55774938221702	0.00365182886053168	40	38	NA	0.00730365772106336	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M16	cancer_vs_normal	primary_all_samples	HC3_robust_binary	1.46456514318056	0.28752631415089	0.882498550842374	2.04663173551874	9.90489839021538e-06	40	38	NA	1.98097967804308e-05	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M12	ordered_trend	primary_all_samples	HC3_robust_ordinal	0.098903483537296	0.138909317620129	-0.179153726253601	0.376960693328193	0.479318830888316	60	58	NA	0.479318830888316	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M12	adenoma_vs_normal	primary_all_samples	HC3_robust_binary	0.339891066540129	0.324901641867547	-0.317837921101951	0.997620054182208	0.302107636153361	40	38	NA	0.453161454230042	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M12	cancer_vs_adenoma	primary_all_samples	HC3_robust_binary	-0.142084099465537	0.370165941255195	-0.891445870621534	0.60727767169046	0.703237208425127	40	38	NA	0.703237208425127	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M12	cancer_vs_normal	primary_all_samples	HC3_robust_binary	0.197806967074592	0.278977122347214	-0.366952691270064	0.762566625419248	0.482625131118169	40	38	NA	0.482625131118169	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M01	ordered_trend	exclude_high_leverage	HC3_robust_ordinal	-0.939478849586669	0.106630970550501	-1.15292392768898	-0.726033771484356	2.72729371576389e-12	60	58	NA	1.63637622945834e-11	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M01	adenoma_vs_normal	exclude_high_leverage	HC3_robust_binary	-1.16711193290694	0.180122507890391	-1.53175088666943	-0.802472979144445	1.25480857665811e-07	40	38	NA	3.76442572997433e-07	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M01	cancer_vs_adenoma	exclude_high_leverage	HC3_robust_binary	-0.711845766266398	0.222169632114043	-1.16160467291654	-0.26208685961626	0.00274299331134871	40	38	NA	0.00730365772106336	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M01	cancer_vs_normal	exclude_high_leverage	HC3_robust_binary	-1.87895769917334	0.213644844482154	-2.31145907549289	-1.44645632285379	1.06777650541165e-10	40	38	NA	6.40665903246991e-10	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M02	ordered_trend	exclude_high_leverage	HC3_robust_ordinal	0.532708547480391	0.124806407956344	0.282881378540815	0.782535716419967	7.38232120984776e-05	60	58	NA	0.000147646424196955	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M02	adenoma_vs_normal	exclude_high_leverage	HC3_robust_binary	2.07978676949337	0.122249208851039	1.83230618455247	2.32726735443427	2.30764286180702e-19	40	38	NA	1.38458571708421e-18	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M02	cancer_vs_adenoma	exclude_high_leverage	HC3_robust_binary	-1.01436967453259	0.195700486702782	-1.41054459768843	-0.618194751376746	7.479493069099e-06	40	38	NA	4.4876958414594e-05	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M02	cancer_vs_normal	exclude_high_leverage	HC3_robust_binary	1.06541709496078	0.184221399804013	0.692480368329844	1.43835382159172	1.1287049366075e-06	40	38	NA	3.3861148098225e-06	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M10	ordered_trend	exclude_high_leverage	HC3_robust_ordinal	0.149460357916128	0.165835360136901	-0.18249518195943	0.481415897791685	0.371178756121088	60	58	NA	0.445414507345306	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M10	adenoma_vs_normal	exclude_high_leverage	HC3_robust_binary	-0.0222549280335598	0.345620987105281	-0.721928037254984	0.677418181187864	0.948996337312059	40	38	NA	0.948996337312059	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M10	cancer_vs_adenoma	exclude_high_leverage	HC3_robust_binary	0.321175643865816	0.297836632844598	-0.281763097463981	0.924114385195612	0.287670187228084	40	38	NA	0.345204224673701	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M10	cancer_vs_normal	exclude_high_leverage	HC3_robust_binary	0.298920715832256	0.334037174112861	-0.377302189971467	0.975143621635978	0.376488630993529	40	38	NA	0.451786357192235	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M02	ordered_trend	exclude_high_leverage	HC3_robust_ordinal	0.394315890824412	0.159202136102731	0.0756381914743053	0.712993590174518	0.0161929150396173	60	58	NA	0.0242893725594259	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M02	adenoma_vs_normal	exclude_high_leverage	HC3_robust_binary	0.256760844132609	0.322079041268442	-0.395254087329586	0.908775775594805	0.430289147553943	40	38	NA	0.516346977064732	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M02	cancer_vs_adenoma	exclude_high_leverage	HC3_robust_binary	0.531870937516214	0.290423708755701	-0.0560611235504965	1.11980299858293	0.0748951070590777	40	38	NA	0.112342660588616	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M02	cancer_vs_normal	exclude_high_leverage	HC3_robust_binary	0.788631781648823	0.32083445909426	0.139136375076549	1.4381271882211	0.018641088527209	40	38	NA	0.0279616327908135	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M16	ordered_trend	exclude_high_leverage	HC3_robust_ordinal	0.732282571590278	0.142979696192197	0.446077613844582	1.01848752933597	3.61146124203325e-06	60	58	NA	1.08343837260998e-05	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M16	adenoma_vs_normal	exclude_high_leverage	HC3_robust_binary	0.522406631691621	0.172169164767229	0.173868379331245	0.870944884051997	0.00433389676431697	40	38	NA	0.00866779352863395	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M16	cancer_vs_adenoma	exclude_high_leverage	HC3_robust_binary	0.942158511488935	0.304086467794645	0.32656764076085	1.55774938221702	0.00365182886053168	40	38	NA	0.00730365772106336	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M16	cancer_vs_normal	exclude_high_leverage	HC3_robust_binary	1.46456514318056	0.28752631415089	0.882498550842374	2.04663173551874	9.90489839021538e-06	40	38	NA	1.98097967804308e-05	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M12	ordered_trend	exclude_high_leverage	HC3_robust_ordinal	0.098903483537296	0.138909317620129	-0.179153726253601	0.376960693328193	0.479318830888316	60	58	NA	0.479318830888316	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M12	adenoma_vs_normal	exclude_high_leverage	HC3_robust_binary	0.339891066540129	0.324901641867547	-0.317837921101951	0.997620054182208	0.302107636153361	40	38	NA	0.453161454230042	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M12	cancer_vs_adenoma	exclude_high_leverage	HC3_robust_binary	-0.142084099465537	0.370165941255195	-0.891445870621534	0.60727767169046	0.703237208425127	40	38	NA	0.703237208425127	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M12	cancer_vs_normal	exclude_high_leverage	HC3_robust_binary	0.197806967074592	0.278977122347214	-0.366952691270064	0.762566625419248	0.482625131118169	40	38	NA	0.482625131118169	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M01	ordered_trend	exclude_all_qc_flags	HC3_robust_ordinal	-1.05886625010549	0.116424952509683	-1.29308304387828	-0.824649456332692	6.24198050024948e-12	49	47	NA	3.74518830014969e-11	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M01	adenoma_vs_normal	exclude_all_qc_flags	HC3_robust_binary	-1.34327679443316	0.16189424443861	-1.67390895068383	-1.01264463818249	2.91815056865539e-09	32	30	NA	8.75445170596616e-09	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M01	cancer_vs_adenoma	exclude_all_qc_flags	HC3_robust_binary	-0.794095308583048	0.242884033171642	-1.28824658957695	-0.299944027589148	0.00252322223216366	35	33	NA	0.00756966669649099	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Cycling_SB_M01	cancer_vs_normal	exclude_all_qc_flags	HC3_robust_binary	-2.13737210301621	0.226714342012597	-2.60105499559698	-1.67368921043543	2.47035983973814e-10	31	29	NA	1.48221590384288e-09	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M02	ordered_trend	exclude_all_qc_flags	HC3_robust_ordinal	0.595769236014488	0.147828113258427	0.298377431504279	0.893161040524697	0.000202611023810841	49	47	NA	0.000405222047621683	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M02	adenoma_vs_normal	exclude_all_qc_flags	HC3_robust_binary	2.2149891638223	0.116954448293331	1.97613631543092	2.45384201221368	3.08301429985871e-18	32	30	NA	1.84980857991523e-17	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cohort_effects	results_final/stage_8B_bulk_validation_summary.tsv	8b2833a4bfc8568591a65b1ded08c9e843a478f2678a3eabfe3d30518e557cd1	GSE100179	Stem_progenitor_SB_M02	cancer_vs_adenoma	exclude_all_qc_flags	HC3_robust_binary	-0.911637550998408	0.208736618256723	-1.33631539397955	-0.486959708017262	0.000117294822950192	35	33	NA	0.000703768937701155	independent_tissue_validation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
